1.9727753779354655	2.0140919323762803	2.0184119417091546	2.018546598657578	2.018584729827881
1.8689052296412794	1.9135419814958283	1.9230823309789902	1.9251972169629936	1.9263308354504245
1.865715195379643	1.9162552788121567	1.929301110419631	1.9316759679445106	1.9318261720950811
1.7902134257843856	1.8261397230335001	1.8323446917884088	1.833083969385082	1.8331074070408775
1.8498859976149526	1.8937482770833152	1.8993181241287054	1.9004296436065367	1.9005423909237615
1.7661273205606234	1.8320206717865442	1.851419555174567	1.8612478319809451	1.8656037742414344
1.8553813802845736	1.8846612164222747	1.8879181366445525	1.8883035114895033	1.8885389753919037
1.8322354851256142	1.8572826628249681	1.8599620878978136	1.8611163758539924	1.8616558087767714
1.8629706747937584	1.9110721856127015	1.9187158158677287	1.919996393551435	1.9204790997833212
1.8346642029766453	1.8767577975306249	1.8856194818616523	1.8879584574834705	1.8884433319547322
1.8524577540130358	1.8915433009670226	1.896797751489597	1.899154855401871	1.8999353533900851
1.7876897074841236	1.824702265827283	1.8348955370006055	1.8397687955511801	1.8434086438834454
1.8971530808965937	1.9426989325446338	1.9603474965130032	1.9747053875769398	1.984040727274261
1.8128495486896916	1.858364860915341	1.8645314378447215	1.8653447327501753	1.8654691070842175
1.910385679554828	1.945493587374899	1.9509790144768993	1.9520577205080367	1.952296385537393
1.797615922354847	1.833105984991066	1.841564366527195	1.8462742362766322	1.8502327953735334
1.7821123433236863	1.8119317877612708	1.8160027637910903	1.8173315064334223	1.8178126132784107
1.7684899352335839	1.793395078105198	1.7951782289235552	1.796064490197521	1.7972345326408092
1.8646644094234581	1.8955311004976518	1.89970526498479	1.9022920773750245	1.9042073890007924
1.821103024403092	1.866288979246985	1.8824730745926077	1.8972556721406277	1.907043497544262
1.8925882796428928	1.9326931142608563	1.9403466946553156	1.9427565465087784	1.9430998960590362
1.8698640135327156	1.925171355320068	1.9387296019467661	1.9415129675138614	1.9431278340432616
1.7906801673390214	1.8355141498684038	1.844727936898	1.8465722752742106	1.846919527637042
1.861322321450738	1.9012641563945745	1.9064115603985359	1.9071268345377954	1.907341391699047
1.8069197453668	1.8402434248303834	1.8456080427358408	1.8462096262105376	1.8463859439828347
1.8731420919864874	1.9020132472928786	1.9104520745163545	1.917078755000808	1.922547602509839
1.852881525693946	1.8951797751776633	1.9091012145071267	1.9125229683719067	1.9131923716726256
1.8127903131935041	1.8699810601540081	1.8804339799966407	1.8825281752135061	1.882807390467245
1.802884689750194	1.851261258680243	1.8623019130661003	1.864909336104865	1.8654916444118543
1.791631929947018	1.8363788423149332	1.848550262848511	1.8505564682638813	1.8509975963438137
1.8722651579310425	1.9182884260065656	1.943975858121118	1.9634402280318763	1.9747461892745082
1.8375296658381401	1.8734915453085972	1.8833439693823775	1.8873649010421099	1.8889874065759062
1.8977625368218272	1.9420421586866807	1.9507316131497283	1.9528969428926852	1.9538500655634248
1.8228640262057125	1.8521465026890793	1.8560077782983917	1.856694035996851	1.856759423504173
1.7800553544750448	1.8230929698982077	1.8345885216020106	1.8368047593212755	1.8370263398634696
1.85798561520185	1.8918767672543446	1.903856334053218	1.9099163115418825	1.912458339913756
1.8632233685131554	1.9118291343716982	1.9235862745081893	1.9279434231556456	1.929115036842244
1.8353405919746324	1.8699807028486004	1.8725093553526406	1.8729356933335994	1.8730240037499575
1.8887020947287536	1.9306786071637294	1.9373288000585807	1.9387240585520826	1.939316832809895
1.7623254583568269	1.7945194063002732	1.799048456492624	1.801892594953606	1.804259841502705
1.8673818361514996	1.903441281254344	1.9108301332951807	1.9125421071274007	1.913181569844715
1.8670204577240603	1.903579084508415	1.9105809822922284	1.9131344830674069	1.914748858128384
1.8099445439079414	1.857773068244504	1.8663660551202195	1.867422238535867	1.8678738088137452
1.812130851962895	1.8600236509543306	1.8784437603298445	1.8847038756737489	1.8856993011743022
1.8443126563918497	1.8799986954323038	1.8835201770307637	1.883876232647763	1.8841145747955461
1.7635997128454675	1.8173366837127582	1.8302825277749797	1.8330625924113022	1.8334949877381166
1.8016057822614793	1.8452082348789578	1.8505297640651512	1.8518671833440983	1.85260865472917
1.8167925308857744	1.8578267950028224	1.8640290368360954	1.8651888208467102	1.8652901216850057
1.809294291416951	1.8500907180343253	1.8567916925538133	1.8583060656911896	1.8585792500889187
1.816721422053071	1.8581527493994574	1.868300821718722	1.87200210273316	1.8732424427292116
1.8477601208563141	1.8788096104712053	1.8837786128444147	1.8862283403035154	1.8873341066857605
1.793767811631624	1.838785687647568	1.8449849783192738	1.845370169392183	1.845404668665772
1.7964875397387794	1.8306467469517158	1.8381900441404826	1.8403701117418774	1.8406547818297576
1.854875257367457	1.9134130504405484	1.932353771723018	1.9422601804317396	1.9473186581375341
1.7961486840151768	1.8251528176996012	1.8294501383496082	1.8303265778090787	1.8304729751324644
1.7904462146778375	1.838005037847434	1.8475810476362347	1.8549981408860547	1.8612045669406827
1.7543408134200744	1.8029158177897122	1.8121461069923688	1.8133512076185303	1.8133989421212082
1.8538427462006588	1.8959834551376689	1.9067881047404585	1.9094197685535375	1.9098066735590498
1.9123974677456697	1.959826116758758	1.9662387647077868	1.9689001881971675	1.9699867539826352
1.8818706310411732	1.9326826974367166	1.9406596366030473	1.9429587825410888	1.9444106483050423
1.9066876461204698	1.9394054310028481	1.9466550147903818	1.9496326265553636	1.9531975039454486
1.8029489761431134	1.83126846540757	1.8406664154659933	1.848417393543958	1.8539445637831786
1.8369305171812094	1.8767001927538862	1.8830766664872003	1.884458731123649	1.8847131290691452
1.8381847429965206	1.8913763726506025	1.909992533478291	1.915715875075782	1.9168689488002666
1.8491493132718237	1.8978584796777385	1.9039360444467603	1.9046931413529264	1.9055786561358627
1.8170798935995334	1.856449393333156	1.8617898283053462	1.8624223341254191	1.8625022007453533
1.8558816398689302	1.8879682564217022	1.8932307051563908	1.8940808401894738	1.894279861607528
1.7907179569621074	1.8410576725679806	1.8541141789345834	1.8605823612605379	1.8634031635907757
1.8259467191197127	1.8681012001608504	1.8860036491314252	1.8942056053920386	1.8952526945481747
1.8469096967753702	1.8936917250169831	1.9022887014590004	1.9053084550868877	1.9062130639337205
1.825421778288252	1.8557777268287283	1.8600526210102681	1.86163159171452	1.8628946655216596
